0,cy,2017-04-27,0.183,0.689,0.665,0.003,0.2,-6.226,0.166,110.248,0.546
0,cy,2017-04-28,0.231,0.712,0.686,0.002,0.177,-5.897,0.112,105.466,0.504
0,cy,2017-04-29,0.212,0.711,0.658,0.002,0.17,-6.211,0.107,107.548,0.499
0,cy,2017-04-30,0.216,0.711,0.656,0.002,0.167,-6.095,0.103,108.642,0.496
0,cy,2017-05-01,0.21,0.705,0.636,0.006,0.154,-6.114,0.093,106.314,0.511
0,cy,2017-05-02,0.169,0.702,0.668,0.006,0.157,-5.654,0.094,109.465,0.539
0,cy,2017-05-03,0.203,0.691,0.655,0.017,0.177,-5.815,0.092,112.158,0.521
0,cy,2017-05-04,0.214,0.687,0.65,0.019,0.163,-5.949,0.09,112.941,0.499
0,cy,2017-05-05,0.194,0.679,0.632,0.02,0.167,-6.093,0.091,114.887,0.484
0,cy,2017-05-07,0.21,0.683,0.632,0.02,0.167,-6.172,0.092,116.629,0.483
0,cy,2017-05-06,0.21,0.683,0.632,0.02,0.167,-6.172,0.092,116.629,0.483
0,cy,2017-05-08,0.21,0.682,0.669,0.017,0.172,-5.946,0.095,116.784,0.501
0,cy,2017-05-18,0.31,0.558,0.623,0.002,0.133,-7.259,0.054,105.833,0.438
0,cy,2017-06-12,0.205,0.647,0.641,0.035,0.168,-6.276,0.111,125.832,0.499
0,cy,2017-06-13,0.189,0.631,0.644,0.034,0.179,-6.126,0.116,128.257,0.475
0,cy,2017-06-15,0.189,0.649,0.65,0.013,0.15,-5.734,0.118,127.141,0.455
0,cy,2017-07-10,0.17,0.647,0.656,0.001,0.135,-5.387,0.1,112.077,0.519
0,cy,2017-07-18,0.149,0.655,0.664,0.001,0.156,-5.049,0.106,113.189,0.551
0,cy,2017-07-19,0.117,0.69,0.657,0.001,0.143,-5.096,0.1,117.389,0.551
0,cy,2017-06-27,0.135,0.698,0.674,0.022,0.153,-6.237,0.078,113.401,0.52
0,cy,2017-06-29,0.11,0.677,0.663,0.026,0.157,-6.304,0.071,113.15,0.444
0,cy,2017-06-28,0.104,0.68,0.677,0.023,0.148,-6.205,0.077,112.465,0.469
0,cy,2017-07-03,0.193,0.679,0.643,0.001,0.123,-5.191,0.061,120.065,0.509
0,cy,2017-06-23,0.142,0.703,0.684,0.001,0.172,-5.346,0.091,107.846,0.616
0,cy,2017-06-24,0.102,0.7,0.705,0.019,0.177,-5.345,0.096,108.969,0.61
0,cy,2017-06-25,0.111,0.706,0.692,0.023,0.173,-5.68,0.093,109.136,0.596
0,cy,2017-06-26,0.113,0.695,0.694,0.023,0.184,-5.776,0.078,110.642,0.563
0,cy,2017-05-19,0.274,0.57,0.665,0.001,0.144,-6.439,0.078,110.426,0.487
0,cy,2017-05-20,0.254,0.586,0.68,0.001,0.172,-6.169,0.075,110.605,0.497
0,cy,2017-05-21,0.225,0.611,0.689,0.001,0.159,-5.613,0.075,108.915,0.545
0,cy,2017-05-22,0.197,0.631,0.659,0.001,0.157,-5.772,0.11,114.973,0.549
0,cy,2017-06-03,0.169,0.661,0.674,0.001,0.143,-5.192,0.118,107.561,0.577
0,cy,2017-12-13,0.216,0.544,0.637,0.0,0.164,-5.595,0.073,109.751,0.435
0,cy,2017-12-14,0.232,0.594,0.628,0.0,0.155,-5.953,0.073,116.345,0.456
0,cy,2017-12-15,0.233,0.613,0.566,0.0,0.153,-6.202,0.077,120.771,0.391
0,cy,2018-01-09,0.116,0.707,0.701,0.0,0.109,-5.248,0.112,117.739,0.52
0,cy,2018-01-10,0.13,0.718,0.682,0.0,0.108,-5.295,0.11,116.284,0.558
0,cy,2018-01-11,0.126,0.721,0.682,0.0,0.104,-5.341,0.115,117.418,0.569
0,cy,2018-01-12,0.116,0.729,0.675,0.022,0.118,-5.424,0.111,114.212,0.556
0,cy,2018-01-13,0.116,0.729,0.675,0.022,0.118,-5.424,0.111,114.212,0.556
0,cy,2018-01-14,0.118,0.728,0.683,0.021,0.122,-5.373,0.106,114.93,0.541
0,cy,2018-01-15,0.117,0.735,0.665,0.02,0.119,-5.558,0.107,117.557,0.511
0,cy,2018-04-02,0.283,0.7,0.65,0.0,0.156,-6.103,0.107,118.949,0.481
0,cy,2018-04-03,0.234,0.716,0.664,0.0,0.178,-5.817,0.104,117.39,0.489
0,cy,2018-04-04,0.209,0.71,0.667,0.0,0.19,-5.654,0.098,117.312,0.492
0,cy,2018-04-05,0.231,0.706,0.648,0.0,0.201,-5.819,0.093,119.061,0.461
0,cy,2018-04-06,0.16,0.703,0.66,0.0,0.217,-5.677,0.095,118.869,0.47
0,cy,2018-04-08,0.142,0.699,0.658,0.0,0.202,-5.422,0.076,118.395,0.484
0,cy,2018-04-07,0.16,0.703,0.66,0.0,0.217,-5.677,0.095,118.869,0.47
0,cy,2018-04-09,0.099,0.696,0.711,0.001,0.198,-4.809,0.081,118.611,0.467
0,cy,2018-04-10,0.102,0.686,0.709,0.001,0.176,-5.034,0.082,121.012,0.445
0,cy,2018-04-11,0.141,0.666,0.69,0.001,0.213,-5.643,0.083,125.499,0.437
0,cy,2019-05-18,0.252,0.687,0.591,0.014,0.157,-7.501,0.153,124.314,0.518
0,cy,2017-12-17,0.201,0.626,0.6,0.0,0.151,-6.069,0.092,123.811,0.451
0,cy,2018-03-24,0.15,0.667,0.683,0.001,0.169,-6.074,0.097,116.405,0.441
